Date,HV_BULL,HV_BEAR,LV_BEAR,LV_BULL
2014-07-16,1.3249997765324512e-07,4.8939049178512156e-11,3.1009917985607093e-06,0.9999967664596153
2014-07-17,8.502108399128078e-10,5.665908349730253e-09,6.567840147453255e-05,0.9999343150821277
2014-07-18,6.553810712427238e-05,1.247751127728399e-09,5.119181107964641e-06,0.9999293414638086
2014-07-21,7.229213366828274e-06,6.356645691974372e-09,3.292744685973333e-05,0.9999598369830139
2014-07-22,5.2721488190643203e-05,4.128345497976037e-09,4.642282909013095e-06,0.999942632100426
2014-07-23,2.3867734785733564e-05,8.594596283993087e-10,1.2249795828891197e-06,0.9999749064265234
2014-07-24,5.433560840897127e-06,4.978672840762196e-11,2.726909982675245e-07,0.9999942936982744
2014-07-25,3.3453191342083834e-07,1.35985143629667e-10,3.533148164909165e-06,0.9999961321839004
2014-07-28,1.6497766296290741e-06,6.91233319728294e-10,6.911997160368943e-06,0.9999914375351237
2014-07-29,6.466419895679728e-06,7.3793377007191e-10,6.279726824474789e-06,0.9999872531155477
2014-07-30,4.990299930003737e-06,2.0443998020041226e-11,3.6645110383094753e-05,0.9999583645694957
2014-07-31,2.8124977235978706e-09,2.8708191028618525e-09,0.0019218771525938776,0.9980781171643984
2014-08-01,3.827673754144235e-05,9.173141554037711e-08,0.001954529206676223,0.9980071023247165
2014-08-04,0.001879235789134873,1.0451414157927692e-08,8.167546646670204e-05,0.9980390782932672
2014-08-05,0.0001030505022892317,3.6342603877711243e-09,3.197118476280804e-05,0.9998649746784949
2014-08-06,4.2517305195034236e-05,4.025436389004966e-10,3.6373285323472048e-06,0.999953844963942
2014-08-07,2.691848197002498e-06,6.907377618587341e-09,3.382347933746832e-05,0.9999634777653433
2014-08-08,5.86806646292954e-05,1.609432129769313e-08,1.2116750460057005e-05,0.999929186490508
2014-08-11,8.138083239896543e-05,2.2076818767204725e-09,1.172646468053106e-06,0.9999174443137551
2014-08-12,8.810425296447408e-06,6.659965411019241e-09,2.8690023637465274e-05,0.9999624928908876
2014-08-13,5.473461034559542e-05,1.9130143267606638e-09,1.4720236865104172e-06,0.9999437914529735
2014-08-14,1.0407394599102162e-05,1.368655000002874e-10,1.2147499716214734e-07,0.99998947099352
2014-08-15,8.868083904536073e-07,9.71798917570126e-10,7.438955366316453e-07,0.9999983683241804
2014-08-18,9.471354733717616e-06,2.7794880469902373e-09,1.9074306482182323e-07,0.9999903351229958
2014-08-19,7.029640085911934e-06,2.9235358701046224e-10,4.777767768038844e-08,0.9999929222899842
2014-08-20,1.143383290729432e-06,3.044040755655195e-10,3.684890920934114e-07,0.9999984878234109
2014-08-21,2.451842905832913e-06,1.2681256187626186e-10,9.367437098470712e-08,0.9999974543557643
2014-08-22,8.926993268792201e-07,1.8337496354709143e-10,1.4224211783526494e-07,0.9999989648755118
2014-08-25,1.6307659094726001e-06,5.498111214167564e-10,2.1482221721328534e-07,0.9999981538620647
2014-08-26,4.342117102546575e-06,1.9631688811714326e-10,2.698439264771279e-08,0.9999956307024106
2014-08-27,9.155347367612747e-07,5.296737683566839e-13,4.0073634694125177e-10,0.9999990840637667
2014-08-28,3.978985927916374e-09,9.947531431305675e-12,2.5386464936374163e-09,0.9999999934725565
2014-08-29,1.0214914372495103e-07,1.36725708386715e-11,3.387455726324846e-10,0.9999998974981333
2014-09-02,9.460231752682059e-08,4.860933316415185e-13,8.477850714774744e-12,0.9999999053889086
2014-09-03,2.8290451034912646e-09,4.266377887071311e-13,9.725517053773994e-11,0.999999997073246
2014-09-04,4.312922872829676e-09,3.0735042985347633e-12,9.374874539060472e-10,0.9999999947467586
2014-09-05,2.727494596543224e-08,3.2618874566835043e-12,2.51441808968179e-10,0.9999999724705052
2014-09-08,2.5499935923036316e-08,4.2685014669223315e-14,3.128427032635185e-12,0.9999999744968594
2014-09-09,1.007473486677661e-10,4.934617724259843e-12,4.53427546959905e-09,0.999999995359758
2014-09-10,3.3947994955822284e-08,1.0971754823991164e-11,5.577331278527874e-10,0.9999999654828576
2014-09-11,7.274659048881637e-08,1.08341158489707e-13,2.2751941403532142e-12,0.9999999272513405
2014-09-12,6.858710042803145e-10,4.056298157113105e-14,1.2952637244174088e-10,0.9999999991841833
2014-09-15,1.9690064894173282e-10,5.27068827329374e-12,1.494067076928216e-08,0.9999999848569133
2014-09-16,3.113132788806596e-08,6.045203098950329e-12,7.67344288705234e-10,0.9999999680949263
2014-09-17,3.31322269666023e-08,1.028139611661751e-11,9.434321889275985e-10,0.9999999659139581
2014-09-18,7.92314366468958e-08,1.2168210324960975e-13,6.849504351268096e-12,0.9999999207611867
2014-09-19,9.912080558844116e-10,2.6742663941423125e-14,1.6037446985721263e-09,0.9999999974052116
2014-09-22,9.720411773197431e-11,3.5917732707179518e-12,1.3085755912283432e-07,0.9999998690418664
2014-09-23,2.64764130982076e-09,1.3461035493114413e-10,4.872862763223394e-07,0.999999509931633
2014-09-24,4.9046914709653e-07,3.736313707563642e-12,2.0919706181406248e-07,0.9999993003296087
2014-09-25,6.150745380943938e-10,4.962947885554694e-10,1.9018611681246503e-05,0.9999809802765199
2014-09-26,5.134559537622307e-06,3.2809623821766275e-10,3.11861763677519e-05,0.9999636789364251
2014-09-29,1.8505739048956877e-06,5.905752251989747e-11,0.0006260202358676936,0.9993721291307357
2014-09-30,2.873251898934348e-08,9.286012717281031e-09,0.023633220251715745,0.9763667417298516
2014-10-01,2.7488308162102634e-08,4.4060995740351154e-07,0.05848408127544199,0.9415154506258621
2014-10-02,0.004258668751903461,2.1241884673567937e-06,0.05914995507772823,0.9365892519823221
2014-10-03,0.01675108783524402,7.115674661914998e-08,0.07164779618026089,0.911601044828101
2014-10-06,0.0009504460254673167,1.5814629190144247e-07,0.41509121043075675,0.5839581853974039
2014-10-07,6.004877849216919e-06,7.474817040526669e-06,0.9498480755116829,0.050138444793879765
2014-10-08,0.2589063257458521,1.1222435411014486e-09,0.7126320774047004,0.02846159572743968
2014-10-09,1.233906822507017e-06,4.6005528179045864e-09,0.9999901043673475,8.65712546035747e-06
2014-10-10,4.225939754648657e-07,5.497753060659656e-07,0.9999990265892128,1.0419379581459508e-09
2014-10-13,0.0003129819924871475,2.0216552952998064e-05,0.9996668014529412,1.7669893565699367e-12
2014-10-14,0.5688597419653706,4.6280049640965286e-05,0.4310939778519578,1.3320077492346744e-10
2014-10-15,0.9824530711616472,7.077866971545612e-06,0.01753983653777494,1.4433964226823137e-08
2014-10-16,0.9995724706529974,4.0839213680665757e-07,0.0004271157746762732,5.180173408904352e-09
2014-10-17,0.9958481541707761,1.7817289849002384e-08,0.004151811548090906,1.646413660649674e-08
2014-10-20,0.9996359478164061,6.37668213953507e-08,0.00036398478508788406,3.6313305611998847e-09
2014-10-21,0.9998048749503212,2.7394815498362497e-08,0.00019509134956940488,6.3053220341886015e-09
2014-10-22,0.9447287283001529,1.624718496439556e-08,0.05527124117425945,1.4278638218578217e-08
2014-10-23,0.9996319863093441,1.5575799056608796e-06,0.00036645582774423715,2.8316879010438435e-10
2014-10-24,0.9992481754215281,4.5924725921070116e-08,0.000751777496899712,1.157272975043552e-09
2014-10-27,0.9968951881612448,4.015276344190653e-08,0.0031047699501020555,1.7362468491697161e-09
2014-10-28,0.9999339337897701,2.5905607374212007e-06,6.347563467322172e-05,1.5132587774429506e-11
2014-10-29,0.9992003382401791,1.665975568603305e-07,0.0007994949222401643,2.400393457357724e-10
2014-10-30,0.9997756264854235,3.94760292761922e-08,0.00022433392378392388,1.150639916737555e-10
2014-10-31,0.9999231727679743,3.587135484401338e-08,7.679132189368786e-05,3.841612617374259e-11
2014-11-03,0.9982442735008752,5.9032601487074494e-09,0.0017557191476134852,1.4479306512136375e-09
2014-11-04,0.9851395620691225,7.083974110767576e-08,0.014860323106358498,4.3984977052170284e-08
2014-11-05,0.9908025906540537,3.273176621222829e-07,0.009149471253023114,4.761077500532772e-05
2014-11-06,0.9397116267203678,1.0850807190343438e-07,0.004398876437677131,0.05588938833418934
2014-11-07,0.5341094160134018,1.0688581878386563e-07,0.00583214356635803,0.4600583335339997
2014-11-10,0.3008399977855505,7.210992961216406e-08,0.0008448867267458892,0.6983150433780265
2014-11-11,0.10651128295240314,3.163528241771681e-08,0.001132055305368415,0.8923566301067392
2014-11-12,0.04826760078278732,1.7986473918468564e-09,0.00013608190090218857,0.9515963155176954
2014-11-13,0.0015001505607486632,3.1859226008135645e-09,0.0012818382370333302,0.9972180080163108
2014-11-14,0.00045186631404508295,2.9158608711852463e-09,0.0011272468692628476,0.998420883900688
2014-11-17,4.358547434325947e-05,2.7965496041792697e-08,0.001319634544478449,0.9986367520154785
2014-11-18,0.0011799394957051216,5.693461587436909e-10,0.00016068847725371322,0.9986593714573192
2014-11-19,3.3187374036307845e-06,5.833205709283454e-09,0.00021250442224350193,0.9997841710069183
2014-11-20,0.00021240744507453874,2.459429499898467e-09,5.038489891637617e-06,0.999782551605963
2014-11-21,2.9800812873415466e-05,4.207243940834523e-09,7.293262580688395e-06,0.999962901717152
2014-11-24,3.800892185938611e-05,1.0878625254899964e-10,2.136526991132292e-08,0.9999619696037717
2014-11-25,4.19843059092778e-07,3.387535374393387e-11,3.509947725689682e-09,0.9999995766130255
2014-11-26,2.9782469959313715e-07,1.1965342724047375e-13,1.7074721548116598e-10,0.9999997020041054
2014-11-28,8.785071902240552e-10,1.8890938808116322e-12,2.247297429694416e-07,0.9999997743898602
2014-12-01,1.2285821918959185e-10,4.93275272841945e-10,4.289431404246252e-06,0.9999957099527074
2014-12-02,4.543003428357004e-06,6.197605857768538e-10,6.060184457314569e-07,0.999994850358761
2014-12-03,3.920510631259106e-06,2.1332460107348565e-10,2.7695589830728053e-07,0.9999958023205973
2014-12-04,1.0606806617344457e-06,6.414192168329656e-09,3.3717329328874077e-05,0.9999652155758629
2014-12-05,5.9666193259925425e-05,2.664775818783655e-08,0.0005139310366772345,0.9994263761220762
2014-12-08,2.523107184505863e-05,2.655188054875514e-06,0.053937709011340686,0.9460344047284854
2014-12-09,0.04407910723681895,3.204492729925848e-08,0.058857379075676154,0.8970634816421664
2014-12-10,1.1393848710241713e-05,4.984790773545777e-07,0.9884078416545529,0.011580266017482821
2014-12-11,0.02972329215045723,4.152081657375796e-09,0.9685363124811537,0.0017403912162272063
2014-12-12,9.723254411577923e-05,1.0706631120741103e-08,0.99988161964378,2.1137105283046283e-05
2014-12-15,1.8284039305354673e-05,7.294008732525007e-07,0.9999809227648085,6.379470164142213e-08
2014-12-16,0.01416472974973238,2.9579792503227613e-05,0.9858056901853027,2.727863558116941e-10
2014-12-17,0.9933449112526542,6.670978417640239e-05,0.006588378926831321,3.615345751045533e-11
2014-12-18,0.9998902786190904,4.8734068709526354e-06,0.00010484755088374191,4.2282518500618915e-10
2014-12-19,0.9996716413800746,1.509231765558316e-07,0.000328206204833282,1.4918509467790733e-09
2014-12-22,0.9996113246855315,1.0569823984056477e-08,0.00038866288996336,1.854680197053336e-09
2014-12-23,0.9985392052134807,7.290874839755353e-09,0.0014607791347809975,8.360747211381269e-09
2014-12-24,0.9987191034625565,2.296247187709002e-08,0.0012808669227090468,6.6522228189314185e-09
2014-12-26,0.9992561944768288,1.8922276783071363e-08,0.0007437751709550445,1.1429783582511897e-08
2014-12-29,0.9884891089142585,5.692430210638659e-09,0.011508896948753356,1.988444180925205e-06
2014-12-30,0.6008434356277103,5.2721350681619035e-09,0.39904909743168904,0.00010746166889097208
2014-12-31,0.07618301811060463,4.166168286835441e-08,0.9237530444247323,6.389580286010702e-05
2015-01-02,0.008488903607051927,2.890797270797801e-09,0.9915036464287929,7.4470734922312385e-06
2015-01-05,1.0464096131809598e-05,1.0233780440225611e-07,0.9999894063045736,2.726162146252685e-08
2015-01-06,5.819860714854214e-07,7.4080722335599996e-06,0.9999920099408857,1.0940480227624448e-12
2015-01-07,0.27860304830900584,4.912608340350531e-05,0.7213478256071605,5.516493998846069e-13
2015-01-08,0.850507157695992,2.0374679213032293e-06,0.14949004200547727,7.628305673130134e-07
2015-01-09,0.20020031415153505,1.3729653477038562e-07,0.7996414162819275,0.0001581322703156227
2015-01-12,0.05173894328338053,8.156066219053799e-07,0.9482302381341782,3.00029753994039e-05
2015-01-13,0.05052648569954949,3.7063217773852023e-07,0.9494476197357066,2.5523932623219147e-05
2015-01-14,0.014984391017024925,1.307337560237872e-07,0.9849778483763749,3.762987294559337e-05
2015-01-15,8.79325542448416e-06,3.927119697975766e-06,0.9999871158290818,1.6379594430290078e-07
2015-01-16,0.4191588279435041,9.074683959726601e-06,0.5808319487003355,1.4867187675784059e-07
2015-01-20,0.24599632194159785,6.564253831813629e-06,0.7526080486589503,0.0013890651460283007
2015-01-21,0.3181359855450912,3.0237622874689095e-05,0.6816704426585176,0.00016333417318112545
2015-01-22,0.991512835446028,1.577684089144861e-05,0.008463901642522982,7.4860701799862095e-06
2015-01-23,0.9951819106583978,4.3752468817585476e-07,0.004814060910559053,3.590906328957663e-06
2015-01-26,0.9969758315625075,4.6370593113093005e-08,0.0030047766833124876,1.9345383926642717e-05
2015-01-27,0.7633271399804674,1.7234641169460605e-09,0.23624984423516251,0.0004230140608005625
2015-01-28,0.014550829068587368,1.0974081622491012e-06,0.9854287383745836,1.933514901989477e-05
2015-01-29,0.38137016908885824,1.3004718460280597e-06,0.6186271249107892,1.4055281739391496e-06
2015-01-30,0.0009157627120131492,6.81353161056787e-06,0.9990773242752556,9.948154354870993e-08
2015-02-02,0.6193738240124641,4.631280076165612e-05,0.3805798631398644,4.659801765860576e-11
2015-02-03,0.9961712500696085,7.529288470577228e-06,0.0038212166535662203,3.987939063152189e-09
2015-02-04,0.9846172874359586,4.0906023382386065e-07,0.015382236921540463,6.658202949389843e-08
2015-02-05,0.9994796138276024,2.3161095337711083e-07,0.0005201282711701019,2.629023651210448e-08
2015-02-06,0.9800864803008915,1.2493551886250227e-08,0.019910052790047778,3.454415170346032e-06
2015-02-09,0.8291132413019163,5.63222348338616e-07,0.1708842532396524,1.942236498529206e-06
2015-02-10,0.9709219192602293,2.7188480223918417e-06,0.029074826575787454,5.353163610437609e-07
2015-02-11,0.9676934733050991,8.892213009759269e-07,0.03230536952768479,2.6794584749813927e-07
2015-02-12,0.9988573405828375,3.792449400502373e-07,0.0011422528681168346,2.730371876863502e-08
2015-02-13,0.9987670058257775,1.9976035163939042e-08,0.0012257269780931957,7.247219701013751e-06
2015-02-17,0.995782264249594,2.120433690804844e-08,0.0034820096772713873,0.0007357048686891446
2015-02-18,0.9852529441533456,5.754708978108478e-08,0.004366479381614808,0.010380518918396487
2015-02-19,0.8987964314215473,7.592716691830846e-08,0.007710815402109476,0.09349267724878234
2015-02-20,0.5871841323164071,9.842864596525235e-08,0.0021348780779079364,0.41068089117660367
2015-02-23,0.26669210436147234,3.972946849881773e-08,0.0018975444208637808,0.7314103114879413
2015-02-24,0.10028926926618306,2.2021326653551677e-08,0.00037795841595417737,0.899332750296198
2015-02-25,0.023814691063486087,2.1524955288684292e-09,3.3923114674676846e-05,0.9761513836696958
2015-02-26,0.0015208737864626396,5.239697399652899e-11,1.6069513111905807e-07,0.9984789654659725
2015-02-27,9.99571241010048e-06,2.1100438663773203e-11,6.777358815438771e-08,0.9999899364926718
2015-03-02,2.8515310834065784e-07,6.283204670595086e-13,2.731425344402424e-11,0.999999714818882
2015-03-03,4.9837903299055896e-09,2.70770541930889e-13,1.5097056293196614e-10,0.9999999948649929
2015-03-04,3.305495639568226e-09,3.235475803806734e-12,3.184782331552885e-10,0.9999999963729351
2015-03-05,1.9280387069165328e-08,3.517191460738084e-14,1.4785213439855213e-12,0.999999980717803
2015-03-06,8.24353814042587e-12,4.734101411511863e-12,2.93871290915534e-09,0.9999999970486897
2015-03-09,1.8828264071290892e-08,6.652427879445271e-14,6.217959484058943e-12,0.9999999811652743
2015-03-10,3.2071424579717487e-11,8.197963097312962e-12,7.747470235344487e-09,0.9999999922119969
2015-03-11,3.264419760939055e-08,5.703887770695953e-11,4.297904035025882e-09,0.9999999630008467
2015-03-12,3.6647909726506153e-07,1.3031395514172276e-11,2.32418659805466e-10,0.9999996332754326
2015-03-13,5.996085326408525e-08,3.227034096128008e-11,5.416064991887573e-09,0.9999999345909621
2015-03-16,3.497728573068109e-07,3.262864231649234e-11,1.280003792162918e-09,0.9999996489141884
2015-03-17,2.3295242948749708e-07,7.742941492416304e-11,5.345616889904343e-09,0.9999997616241956
2015-03-18,6.528103206540847e-07,7.550664566141502e-11,1.9116161137336376e-09,0.9999993452022279
2015-03-19,3.935326638730559e-07,1.577311268189265e-10,9.577637419919773e-09,0.9999995967319495
2015-03-20,1.1352707785454234e-06,6.840399063153735e-11,1.3183230560857522e-09,0.999998863342362
2015-03-23,2.5732378451674107e-07,2.00236001958769e-11,3.999977855986607e-09,0.999999738655822
2015-03-24,1.7592160545443283e-07,1.6908040827050157e-12,6.850624093453759e-07,0.9999991390144782
2015-03-25,1.5956336251700614e-10,4.894189705258353e-10,0.00030634827710006166,0.9996936510742109
2015-03-26,1.2587773488936246e-05,1.68151063504521e-08,0.00033961107333806546,0.9996477843382813
2015-03-27,0.0002300587648781975,3.0978466937879624e-08,0.00014402432733962543,0.9996258859289405
2015-03-30,0.0002992680266913825,4.336910076564388e-09,2.04351539989372e-06,0.9996986841206774
2015-03-31,4.7028280513635416e-05,2.2050275744318496e-09,8.015135491447111e-06,0.9999449543791638
2015-04-01,1.9610680028524265e-05,3.818305059803001e-09,1.2663237338116115e-05,0.9999677222647521
2015-04-02,2.6953088005416303e-05,1.5960003916448304e-09,2.9769774690337144e-06,0.9999700683388605
2015-04-06,9.762002841825758e-06,1.1306486215316877e-10,1.2906218050877747e-07,0.9999901088220084
2015-04-07,7.186431966645096e-07,4.64951212234856e-10,2.0535678598349196e-06,0.999997227323753
2015-04-08,4.384444543759463e-06,7.43680930208338e-11,3.846998641669631e-08,0.9999955770115364
2015-04-09,5.200954391785125e-07,7.853076088802228e-11,1.4783262964292413e-07,0.999999331993645
2015-04-10,7.404197707818256e-07,3.3242734187243254e-11,9.67537194788721e-09,0.9999992498717887
2015-04-13,3.1214700304506526e-07,2.0322856376627406e-11,8.531523751349971e-09,0.9999996793013056
2015-04-14,2.1243664356574264e-07,9.931270253692595e-11,4.788478895556734e-08,0.9999997395789589
2015-04-15,1.1116378536493264e-06,2.8580747978063973e-11,3.685215546570361e-09,0.9999988846481609
2015-04-16,2.1064156644617675e-07,1.663445858796249e-12,2.7411456175083844e-08,0.9999997619452471
2015-04-17,1.6325726927906357e-09,4.424496144835042e-10,7.102721924709225e-06,0.9999928952026955
2015-04-20,8.469566627252617e-06,1.6660473410434408e-10,1.6132310418912607e-07,0.9999913689434419
2015-04-21,1.162264438926126e-06,1.652493191706774e-10,2.8902148800961163e-07,0.9999985485484633
2015-04-22,1.363802884386881e-06,2.1150090208337696e-11,2.997923203368089e-08,0.9999986061967029
2015-04-23,1.66709454174722e-07,2.339621988003485e-12,1.3704864270620225e-10,0.9999998331513918
2015-04-24,2.0248463801106046e-08,6.90787195452834e-14,4.377470879021257e-11,0.9999999797073544
2015-04-27,5.27961325939876e-10,6.504654799129715e-12,1.617120001611834e-08,0.9999999832944014
2015-04-28,5.923745758595528e-08,1.2347995945742703e-13,3.7908962379126286e-10,0.9999999403835336
2015-04-29,7.980101599572058e-10,5.0026816776868725e-12,3.121553876784677e-07,0.9999996870420126
2015-04-30,8.402402723586626e-12,8.199956079932591e-10,1.655852849260462e-05,0.9999834406432924
2015-05-01,1.2365320543115577e-05,1.021808506223324e-09,4.742541550840628e-06,0.9999828911158356
2015-05-04,5.20142428024248e-06,5.504709845118327e-12,4.491490573073016e-07,0.9999943494208794
2015-05-05,9.613297000281935e-09,4.3219011154113473e-10,9.506542256763836e-06,0.9999904834119563
2015-05-06,6.9995836297495146e-06,1.1599013957266883e-09,5.0772765069674164e-06,0.9999879219796624
2015-05-07,7.403187899218542e-06,1.9028245026127294e-09,3.161611880812057e-06,0.9999894332971813
2015-05-08,1.2411089238708547e-05,1.3492025279745905e-09,8.178441133033518e-07,0.999986769717207
2015-05-11,7.0157178948593695e-06,5.101424096617054e-10,6.020302607048826e-07,0.9999923817421466
2015-05-12,3.0103385308608493e-06,4.2704683511227095e-10,1.1042911956201006e-06,0.9999958849433
2015-05-13,2.843949847642674e-06,2.4234917030086106e-09,4.408977608476797e-06,0.9999927446487521
2015-05-14,1.7981569641727678e-05,6.399657289826864e-10,2.3323794111170775e-07,0.9999817845522672
2015-05-15,2.521875450389954e-06,8.202817769798512e-10,6.075887133482408e-07,0.9999968697151297
2015-05-18,6.433740232818252e-06,6.026292872200666e-10,5.4787130821911195e-08,0.9999935108700353
2015-05-19,2.1389613154033797e-06,3.484529097090113e-10,2.0016533011239508e-07,0.9999976605249766
2015-05-20,2.3830963716444355e-06,1.5643601214386098e-10,8.579823848045492e-08,0.9999975309486685
2015-05-21,1.0907460584608602e-06,4.371807821423375e-11,4.039517676381588e-08,0.9999988688147855
2015-05-22,3.6932060992312955e-07,4.451924886492395e-12,9.754209174226352e-08,0.9999995331328317
2015-05-26,1.4421633918393636e-08,6.08968363285666e-10,4.168875811029386e-06,0.9999958160939273
2015-05-27,6.716815976496953e-06,1.547271169027009e-10,8.441014134792681e-08,0.9999931986189323
2015-05-28,9.396016351634802e-07,1.2254942188860806e-12,1.5728142810677757e-09,0.9999990588244027
2015-05-29,1.0473271275897915e-08,6.035954053272666e-12,3.4171017770421206e-09,0.9999999861038306
2015-06-01,6.58241153787332e-08,7.420746610843847e-12,1.163766395295304e-09,0.9999999330048035
2015-06-02,7.262507109465828e-08,1.270033869454536e-11,1.6554548065055021e-09,0.9999999257070186
2015-06-03,1.2702175850261512e-07,3.217813340905131e-13,2.4484983590036943e-12,0.9999998729754306
2015-06-04,8.479953982846849e-10,1.337412743259866e-11,9.66037027104059e-09,0.9999999894780558
2015-06-05,1.70232300853437e-07,1.0178472858640266e-12,5.2556608558776773e-11,0.9999998297144119
2015-06-08,8.665765790130754e-09,1.3811425224357663e-12,5.712577406578347e-10,0.9999999907613528
2015-06-09,1.3803602443187243e-08,5.1982386129368087e-11,2.1143376803500953e-08,0.9999999650008254
2015-06-10,4.973236450088885e-07,5.17226721064192e-11,2.301474165444608e-09,0.9999995003228261
2015-06-11,3.4790436908135927e-07,6.5485815408229905e-12,9.157000921435771e-10,0.9999996511733724
2015-06-12,5.8932928600341185e-08,3.0438447422480046e-12,9.73453495836822e-10,0.9999999400906763
2015-06-15,3.586882012927598e-08,1.8117572087636014e-11,9.24154657236106e-09,0.9999999548717834
2015-06-16,2.1153436898239948e-07,8.599192266341564e-12,5.658448376091322e-10,0.9999997878913062
2015-06-17,7.425022418325542e-08,7.883992744137878e-11,1.4271810969516846e-08,0.999999911398849
2015-06-18,8.583796023407887e-07,8.282530813348394e-11,2.0498796288959146e-09,0.9999991394874151
2015-06-19,3.7550533137559395e-07,9.812779326905377e-11,1.385017751984853e-08,0.9999996105462591
2015-06-22,8.341599511023006e-07,3.753670407578223e-11,2.1683236405865417e-09,0.9999991636344789
2015-06-23,2.3491001292859719e-07,3.9521889590078907e-13,1.823916514592999e-11,0.9999997650711796
2015-06-24,2.7140104857734654e-09,2.50172116955059e-12,1.7737384077674386e-09,0.9999999955098247
2015-06-25,3.322839815572618e-08,1.2873302113558083e-12,1.8344036320615908e-09,0.9999999649362513
2015-06-26,1.2778221443615137e-08,1.1539514881648692e-11,6.251839534616357e-07,0.99999936202605
2015-06-29,5.369655992064694e-12,2.9687358697526753e-09,0.00018766436783098598,0.9998123326579752
2015-06-30,0.0001298902773421888,5.8221882713035896e-09,5.96730510040406e-05,0.9998104308495172
2015-07-01,6.153533730856693e-05,8.014344524736186e-11,8.024996538366024e-07,0.9999376620830377
2015-07-02,6.596532013150345e-07,6.454950109501028e-11,6.125119802250706e-07,0.9999987277705166
2015-07-06,6.846544381129057e-07,7.059748736012643e-11,3.066090124388052e-07,0.9999990086658184
2015-07-07,5.166666210778517e-07,5.5944858789938275e-12,1.0150923225997848e-06,0.9999984682356534
2015-07-08,4.2256747973601364e-09,8.329941197350968e-10,3.565672064577122e-05,0.9999643382208664
2015-07-09,1.0574721353594476e-05,1.3033163634398773e-08,3.8780033420856324e-05,0.9999506322118551
2015-07-10,7.259417371480951e-05,3.806451373964197e-08,1.4236857525682325e-05,0.999913130903978
2015-07-13,0.00016959867864906468,5.498368795955259e-08,8.570787492511712e-06,0.9998217755505663
2015-07-14,0.00016894378193657526,7.65137618116733e-09,1.9621133927888834e-06,0.9998290864532366
2015-07-15,3.467593535063677e-05,1.0685054510532216e-08,3.428148551868156e-05,0.9999310318945286
2015-07-16,7.907699287511897e-05,1.2552166562033518e-09,9.957287862461993e-07,0.9999199260229357
2015-07-17,7.490848575678431e-06,2.0299140996788579e-10,7.839624277174074e-07,0.99999172498578
2015-07-20,1.547178218440422e-06,1.706051693510607e-10,2.68433049205908e-06,0.9999957683211002
2015-07-21,1.4445154841054397e-06,9.091853421164663e-10,1.1751352076595058e-05,0.9999868032234586
2015-07-22,8.161748769256859e-06,2.7270770122901735e-11,3.38514248306766e-05,0.9999579867993872
2015-07-23,1.760500091310896e-07,3.0194507804171684e-11,0.0004848300735556663,0.9995149938462619
2015-07-24,7.71705605495577e-08,1.4718256475762391e-09,0.0012129095200349837,0.9987870118371364
2015-07-27,8.924247147710498e-06,3.6497455909732015e-08,0.0012532175377824287,0.9987378217177596
2015-07-28,0.0011504079728655713,2.7411478748830538e-08,0.00010321521065965155,0.9987463494052667
2015-07-29,0.00012569034586688426,1.0233127413600798e-09,2.1808571640126155e-06,0.9998721277734076
2015-07-30,6.400465670966943e-06,2.766644230818025e-10,2.9948921165764267e-07,0.9999932997686122
2015-07-31,2.4341118903493734e-06,3.522549974024283e-11,1.6649440911189357e-08,0.9999975492030917
2015-08-03,2.592287701427962e-07,3.982355604743553e-11,1.0230538053693279e-07,0.9999996384258992
2015-08-04,3.947018852554004e-07,3.8918196388169306e-11,8.893921679046289e-08,0.9999995163199206
2015-08-05,3.403240378719314e-07,3.5896477103553537e-13,4.1252523123544385e-10,0.999999659263325
2015-08-06,3.573969879983993e-09,1.6235774770956588e-12,3.714241615988317e-08,0.999999959281923
2015-08-07,9.832413502564582e-09,9.136907808093959e-11,2.0562133280928445e-07,0.9999997844552359
2015-08-10,4.417366073377548e-07,1.6684761380315403e-12,3.838498002117465e-10,0.9999995578774428
2015-08-11,1.414477629661244e-08,7.366900119084265e-12,1.621465144786089e-08,0.9999999696328818
2015-08-12,7.218208417357115e-08,3.976207919403583e-12,4.199366583754033e-09,0.9999999236142714
2015-08-13,3.0420372172715295e-08,4.3786462858326197e-11,3.568084522442042e-08,0.999999933855181
2015-08-14,3.264231795101931e-07,2.2578503636424682e-10,6.99441526097537e-08,0.9999996034067284
2015-08-17,2.1512353354676823e-06,2.548498058460591e-10,3.2027870566549734e-06,0.9999946457226184
2015-08-18,1.4941446430338282e-06,3.242474145509339e-10,0.0017849661719317352,0.9982135393592845
2015-08-19,3.614964768496446e-06,2.460263079848123e-09,0.08864948158526804,0.9113469009900046
2015-08-20,7.063897008716421e-11,3.1854823415617737e-07,0.9949037555110098,0.005095925870066291
2015-08-21,8.121681536878269e-09,1.0052789160240827e-05,0.9999486880447064,4.125104472690002e-05
2015-08-24,1.24423481375209e-18,0.00019609502776958202,0.999803904972093,3.802114767169792e-14
2015-08-25,3.5136864839756926e-10,0.0003863037777169786,0.9996136958713381,2.3387457936935447e-16
2015-08-26,0.2987417886421333,0.00034259435469597365,0.7009156170027939,5.683534886993674e-15
2015-08-27,0.99437552031823,4.5945646049251336e-05,0.005578534024511649,1.1548943794437382e-11
2015-08-28,0.9994802113857334,4.127173718438623e-06,0.0005156612692977823,1.7133441136307055e-10
