Date,LV_BULL,HV_BULL,HV_BEAR,LV_BEAR
2013-11-15,0.9999995504768877,1.5191025422935565e-07,3.0822062932963936e-13,2.976124142328993e-07
2013-11-18,0.9999984061436377,1.4429554837718382e-08,8.210491210220281e-14,1.5794270631695954e-06
2013-11-19,0.9999976482086282,5.2009060774736235e-08,2.022727072634951e-13,2.2997823140084644e-06
2013-11-20,0.9999945945629072,3.336622738237084e-08,4.861592013405853e-12,5.372065924602091e-06
2013-11-21,0.9999982988680048,9.79649551015799e-07,1.9413617398100866e-11,7.214629072300565e-07
2013-11-22,0.9999991978632841,2.959529818796222e-07,1.055564287611145e-12,5.061825250941438e-07
2013-11-25,0.9999986132934802,6.221309811116858e-08,4.666404000853339e-13,1.3244927172483438e-06
2013-11-26,0.9999986188368427,1.2153660061077777e-07,1.1707260985209407e-12,1.2596250333893792e-06
2013-11-27,0.9999992272290258,1.240379213273034e-07,4.2421203474712533e-13,6.487325375528822e-07
2013-11-29,0.9999988701899399,2.8043813167187806e-08,9.174204289584033e-14,1.1017665655384577e-06
2013-12-02,0.9999970130428709,2.1477540441402826e-08,8.793553628080021e-14,2.965479701522423e-06
2013-12-03,0.9999897835717833,2.6649802390856792e-08,9.651097220471154e-13,1.0189777484427557e-05
2013-12-04,0.999995149757463,2.4053835327529467e-07,8.880014763382673e-13,4.609703400908378e-06
2013-12-05,0.9999850763610448,3.127784139871453e-08,3.826788704233548e-12,1.4892356921705506e-05
2013-12-06,0.99999911032995,6.950255861125042e-07,2.9620639031651463e-12,1.9464148888680575e-07
2013-12-09,0.9999999065721611,1.0019245836655858e-08,4.770323816545033e-15,8.340858620484179e-08
2013-12-10,0.9999991773778419,2.6853401748006237e-10,5.519421486836833e-17,8.223532579091485e-07
2013-12-11,0.9999196660101612,6.015394845054928e-11,3.098689514532812e-14,8.033392935690101e-05
2013-12-12,0.9999768667850767,1.4335337494635437e-07,1.2045238002818877e-11,2.2989849807266548e-05
2013-12-13,0.9999963748316303,1.1414755328640551e-07,8.179575061059524e-12,3.511012604539535e-06
2013-12-16,0.9999995976259825,8.28775028797775e-08,2.2130887634865278e-13,3.1949629879836036e-07
2013-12-17,0.9999978854334205,2.7650405679027903e-09,1.191925623269076e-12,2.1118000394281227e-06
2013-12-18,0.9999984870394277,7.316683460482193e-07,8.992383135273293e-11,7.812020637289064e-07
2013-12-19,0.9999977292616993,3.726198421073035e-07,4.2511524741014205e-12,1.8981143223064378e-06
2013-12-20,0.9999977372343117,4.784326607319594e-07,1.2766933873897484e-11,1.7843201187717117e-06
2013-12-23,0.999998340607375,7.780767098853648e-07,1.3404361430506852e-11,8.813026229635343e-07
2013-12-24,0.9999981571862617,4.30657557114415e-07,8.841544700749954e-12,1.4121476030649138e-06
2013-12-26,0.9999984346035009,7.348047589589199e-07,7.509951842694824e-12,8.305841578009418e-07
2013-12-27,0.9999981733097542,2.784496735072922e-07,2.3757111143047562e-12,1.5482384065615992e-06
2013-12-30,0.9999971183302161,3.0956232373673595e-07,7.627968555780082e-12,2.572100001045077e-06
2013-12-31,0.999997782891753,8.58952626333371e-07,4.4086409000734063e-13,1.3581554149154122e-06
2014-01-02,0.9999309540107773,1.417498919062789e-08,3.116538822821019e-12,6.903181089416301e-05
2014-01-03,0.9999643076984037,7.137683022121663e-06,9.141322056873937e-11,2.8554527087761707e-05
2014-01-06,0.9999597126564514,1.4381997797479885e-06,1.5135306662785844e-10,3.8848992344065723e-05
2014-01-07,0.999990836338079,7.049282075958136e-06,6.285026901813367e-11,2.1143173799124208e-06
2014-01-08,0.9999967209959422,6.093327314941026e-07,2.9364443502929532e-12,2.6696683515468573e-06
2014-01-09,0.9999975174336106,3.1204103358466303e-07,1.4335861901235489e-12,2.1705239867693674e-06
2014-01-10,0.9999974879806078,1.1543771357959277e-07,2.2919359682992786e-13,2.3965811302498214e-06
2014-01-13,0.9994130597000745,2.2702164339890928e-10,1.854542722261291e-11,0.0005869400540531179
2014-01-14,0.9997424454995246,0.00023655241879445217,1.0110604351203863e-08,2.0991971248517592e-05
2014-01-15,0.99991615655367,8.135735642377218e-05,1.0804094102788535e-10,2.485981723498584e-06
2014-01-16,0.9999875983526668,7.926360980575206e-06,4.1269024221984887e-13,4.475285998891237e-06
2014-01-17,0.9999966276548113,7.575877467330667e-08,2.7234005286815816e-12,3.2965840527634266e-06
2014-01-21,0.9999906528001089,2.2886254381519466e-07,1.8100272416753803e-11,9.118318911612895e-06
2014-01-22,0.998756977639273,6.568914775324841e-07,1.2045909462105236e-12,0.001242365467850889
2014-01-23,0.8312448476532045,1.9649733544302276e-07,7.133839868428915e-14,0.1687549558493809
2014-01-24,2.5342119936599913e-05,1.139668709694697e-11,2.941695208116196e-10,0.9999746575741304
2014-01-27,2.654010084535767e-07,7.306292407600538e-07,3.064523346555308e-07,0.9999986975171238
2014-01-28,3.41658218027222e-05,0.003048043468152044,3.035705448628416e-07,0.9969174871398322
2014-01-29,2.2069315162505557e-06,5.297600437648031e-05,5.203698840760872e-06,0.9999396133651229
2014-01-30,0.00010240838038784126,0.11496532088304978,1.3290639670478167e-06,0.8849309416723504
2014-01-31,0.00016820456591032216,0.012479089414043534,2.53358065070376e-08,0.9873526806840615
2014-02-03,1.9451953759221952e-10,1.1600830716588745e-09,8.410775901096862e-07,0.9999991575681544
2014-02-04,1.2645304848206473e-07,0.007941179653522078,3.386805329943601e-05,0.9920248258404912
2014-02-05,7.229191950704001e-09,0.10214893930650551,0.00015105253227537733,0.8977000009317949
2014-02-06,1.3315210924055888e-10,0.9825588508229036,7.347136931637696e-05,0.01736767767484879
2014-02-07,3.703416768908126e-11,0.9998813444041909,7.224978291014585e-06,0.00011143058022052832
2014-02-10,1.8584666053678022e-11,0.9998076387338594,2.3584807988003542e-07,0.00019212539931073096
2014-02-11,4.21213244262563e-11,0.999946234082269,6.419952715756867e-08,5.370167591295701e-05
2014-02-12,1.9971319994157746e-10,0.9997590150137687,5.7728634749142864e-09,0.00024097901320675768
2014-02-13,1.3657469230867312e-10,0.9998504438232357,1.7359696778608508e-08,0.00014953868042796918
2014-02-14,4.424834362734437e-10,0.9998698701176683,1.2626386536898491e-08,0.00013011681314863645
2014-02-18,3.395078663984906e-08,0.999389237033685,8.951586254680894e-09,0.0006107200643079816
2014-02-19,1.0609463632602015e-08,0.980058123632702,9.75160093642498e-08,0.019941768241601925
2014-02-20,7.121885603258808e-09,0.9985653134507433,1.295006956101256e-06,0.001433384420506559
2014-02-21,7.849173377357572e-09,0.995373664266123,1.8190087288829337e-07,0.004626145984005783
2014-02-24,1.1235854945695712e-06,0.9987766166114145,1.7913782320558238e-07,0.0012220806656095462
2014-02-25,2.296671136535561e-05,0.9943368512750373,7.533170973633082e-08,0.0056401066822800916
2014-02-26,0.0004113556109510598,0.9919889571164505,3.531520144512299e-07,0.007599334120762269
2014-02-27,0.006421752089876197,0.9920775109914923,2.831046647345673e-07,0.001500453814238496
2014-02-28,0.08997491399555292,0.9072084973131095,2.421140906828696e-08,0.0028165644802208138
2014-03-03,0.6522880748636479,0.3075488477388265,4.907409416205818e-08,0.04016302832360577
2014-03-04,0.9448665089626861,0.05503456127044581,2.3192018560360662e-07,9.869784683888205e-05
2014-03-05,0.9959176045791865,0.004075769761627869,1.3782863789727765e-09,6.62428061665874e-06
2014-03-06,0.999736276590066,0.0002627273945400015,5.264274751357383e-12,9.960104449494575e-07
2014-03-07,0.9999949367039281,4.535188064130179e-06,1.0257272428734295e-13,5.281081177659897e-07
2014-03-10,0.999999551384563,3.031026597576198e-08,7.305110547684495e-15,4.1830492231274923e-07
2014-03-11,0.9999966833830033,1.1145572718605515e-09,2.062193051225932e-14,3.3155026974108696e-06
2014-03-12,0.9999979285351938,2.3830868833603893e-08,5.5808769673569e-15,2.0476340090947314e-06
2014-03-13,0.9997682014147963,1.126706981961991e-10,2.438676438700508e-13,0.00023179847200407674
2014-03-14,0.9999091881309126,7.609540760614711e-07,7.571686566218257e-10,9.005015738838654e-05
2014-03-17,0.9999911245188803,6.9346935357334134e-06,3.0545669489059917e-10,1.9404824237590908e-06
2014-03-18,0.9999982116812663,1.2490345298199466e-06,6.498286524439167e-13,5.392831107626977e-07
2014-03-19,0.9999948876687708,2.002054967730013e-08,9.999537425956086e-13,5.092310087465955e-06
2014-03-20,0.9999982749865338,8.92233175360253e-07,5.243966307363771e-13,8.327801923442799e-07
2014-03-21,0.999963263503516,9.598382257635987e-09,3.2563976472008504e-13,3.672689736244738e-05
2014-03-24,0.9999508859129136,6.406028796692037e-07,1.814696357253241e-10,4.847330250694694e-05
2014-03-25,0.9999830605490856,7.746458260404967e-06,1.565164121330573e-11,9.192976649287816e-06
2014-03-26,0.9998779683450979,1.5994303601575467e-07,1.665923305556264e-11,0.00012187169551087918
2014-03-27,0.9999035702888587,5.175586420251891e-06,1.7038706830883892e-09,9.125242090657648e-05
2014-03-28,0.9999552131109968,2.8154717727280527e-05,1.907138643148547e-09,1.6630264331465433e-05
2014-03-31,0.999977942687541,1.9191848281851886e-05,2.5994498141349216e-10,2.8652046328803027e-06
2014-04-01,0.9999922461766368,6.565199126038564e-06,1.1910311991321379e-10,1.1885049281653008e-06
2014-04-02,0.9999757915767881,3.857633286028322e-06,7.795934255292983e-11,2.0350712025947276e-05
2014-04-03,0.9957474183966908,6.322155093480267e-06,1.616676475782414e-12,0.004246259446651456
2014-04-04,0.512733538001462,2.4130705583529005e-07,2.2331275369818227e-10,0.487266220468391
2014-04-07,0.1306291137381664,3.6936086052967744e-06,1.8385430087151878e-06,0.8693653541098862
2014-04-08,0.12327310815165006,0.07007256670292014,6.474303596455168e-05,0.8065895821094845
2014-04-09,0.11492251812711408,0.3944937215769737,2.1856176156779665e-08,0.49058373844019043
2014-04-10,2.9312982353160392e-05,8.358059847105554e-07,6.207639829988502e-08,0.9999697891351118
2014-04-11,1.296240317215718e-08,1.0628101715698158e-05,2.0811088009282273e-05,0.999968547847721
2014-04-14,4.296873000443764e-07,0.30118562467307974,0.0001473379632306306,0.6986666076766701
2014-04-15,5.012488666483799e-08,0.9420073045453367,4.1346745092624494e-05,0.05795129858483888
2014-04-16,2.9588320635386412e-08,0.9993289894529651,3.5503204162822577e-06,0.0006674306386256639
2014-04-17,5.2915172130449284e-08,0.9993019675892584,7.750450105206678e-08,0.0006979019912618451
2014-04-21,7.992279210923601e-08,0.9994123130262558,2.7709713043633803e-08,0.0005875793412782744
2014-04-22,1.1132022406020237e-06,0.9994853451504151,2.3413002424541694e-08,0.0005135182347619137
2014-04-23,2.2010394893797506e-05,0.9920233619252506,2.780048954337286e-08,0.007954599879238059
2014-04-24,0.00019833710237578941,0.9687355188565283,1.761601373017895e-07,0.031065967880819282
2014-04-25,3.0320394930405284e-05,0.596049789036928,1.7027794621105152e-06,0.4039181877884219
2014-04-28,1.6572409763099194e-06,0.8938582322558942,2.9866171390960985e-05,0.10611024433195122
2014-04-29,4.413153151399079e-06,0.9913742228605081,5.210987908430173e-06,0.008616152998777365
2014-04-30,8.394122267853969e-05,0.9975010427554766,4.344094480799324e-07,0.002414581612371469
2014-05-01,0.001607671041424728,0.9908769111365461,1.2280669735148596e-07,0.007515295015035869
2014-05-02,0.018778675429567245,0.948502003566676,3.218260284493675e-07,0.03271899917730345
2014-05-05,0.1317056387040386,0.7924291378123459,2.429809499139372e-07,0.0758649805030239
2014-05-06,0.4774558740149223,0.1309958477118512,2.90782481408616e-06,0.3915453704481141
2014-05-07,0.5448597416990584,0.41275110578267105,8.828903764452154e-06,0.042380323614864206
2014-05-08,0.83610674519074,0.15662080858729033,5.037213929920732e-08,0.007272395849514033
2014-05-09,0.9978220316241118,0.0021185044558377736,3.939364885413481e-09,5.9459980785079645e-05
2014-05-12,0.9999366013969597,6.324641171280148e-05,3.362634807376126e-11,1.5215798424786572e-07
2014-05-13,0.9999990596156623,7.784255926645608e-07,1.1412899132682006e-14,1.6195842922107438e-07
2014-05-14,0.9999988619153665,1.4117666448742148e-09,2.3249820298488007e-16,1.1366725781762342e-06
2014-05-15,0.9999846341168489,2.2265707400979662e-10,2.1848614244269267e-13,1.53656602102402e-05
2014-05-16,0.9999989729290791,2.0971049345591366e-07,3.0563402646246797e-12,8.173571678780349e-07
2014-05-19,0.9999996700044538,2.3339041424875844e-08,1.1015449559875654e-14,3.066562435125051e-07
2014-05-20,0.9999953337600985,5.983617333955364e-10,1.8585560817195546e-13,4.6656411342191945e-06
2014-05-21,0.9999993771509373,3.035525018556081e-07,3.5557860279214903e-12,3.1929288872278893e-07
2014-05-22,0.9999995741510245,3.697430768105991e-08,1.8644799845530156e-13,3.888744228700577e-07
2014-05-23,0.9999997997138252,2.7627067253220187e-08,4.3340371776165263e-13,1.7265844153710764e-07
2014-05-27,0.9999998573830554,2.2634343454078967e-08,1.0067409152630546e-13,1.1998290970948479e-07
2014-05-28,0.9999996803117539,5.06409583090728e-09,9.583092005657498e-14,3.146237776169649e-07
2014-05-29,0.9999998136963941,3.336088737655467e-08,2.5081776293978196e-13,1.529420827142355e-07
2014-05-30,0.9999997587720209,1.1557390682403955e-08,6.445349637439666e-14,2.2967008440171242e-07
2014-06-02,0.9999997190489406,1.1482524629748419e-08,4.294621903988906e-14,2.6946814281097976e-07
2014-06-03,0.9999995314138875,7.2909002156017275e-09,2.715671836201095e-14,4.6129483490549567e-07
2014-06-04,0.9999998346056737,7.945464600503027e-09,1.1078112060541014e-13,1.5744890234660634e-07
2014-06-05,0.9999999285737456,6.946595889579259e-09,8.642638724977263e-14,6.447958434183951e-08
2014-06-06,0.9999999330202649,3.673032867264449e-09,1.9693935042493713e-14,6.330630232573555e-08
2014-06-09,0.9999998854973521,1.636636002825203e-09,4.166764229263395e-15,1.128661841329287e-07
2014-06-10,0.9999998952362202,1.0320741003471086e-09,1.133835916435473e-15,1.0373136689160629e-07
2014-06-11,0.9999994992177906,1.9331654360459956e-10,1.0180012002850065e-16,5.005892932710489e-07
2014-06-12,0.9999940886147769,9.694887409428572e-11,1.6106950975978583e-14,5.911288654921198e-06
2014-06-13,0.9999997811728701,1.9246565258320287e-08,1.0886871462938492e-13,1.9958050640038583e-07
2014-06-16,0.9999998184130328,5.780052325368711e-10,6.905270611773445e-15,1.8100859040344436e-07
2014-06-17,0.9999999162155326,1.0399767729851805e-09,9.634979329033878e-15,8.274465084593366e-08
2014-06-18,0.9999999806914277,7.929990933684634e-10,3.580326301211258e-15,1.851541992224152e-08
2014-06-19,0.9999999696492528,7.426648301675318e-11,9.13056399223155e-17,3.027615826715898e-08
2014-06-20,0.9999998595640235,1.7095885240853556e-11,2.3542341086702367e-16,1.4041869222278182e-07
2014-06-23,0.9999998972653027,2.0182730190437712e-10,6.686983348753937e-17,1.0253265215825654e-07
2014-06-24,0.999998645269451,6.613860277269713e-12,3.5052903665197478e-15,1.3547242145446137e-06
2014-06-25,0.9999999198880719,5.28549992435343e-09,1.4025834643933224e-14,7.482667699872456e-08
2014-06-26,0.9999998576759127,1.234026380404081e-10,1.7260464047375286e-15,1.4220078242765706e-07
2014-06-27,0.9999999301826417,5.196479583078639e-10,1.771300416967726e-15,6.929737726885507e-08
2014-06-30,0.9999998813273193,1.3937763426917233e-10,3.831749288643965e-15,1.1853330981339222e-07
2014-07-01,0.9999999698984543,1.1091717911327572e-09,6.892511750075206e-15,2.8991969424221138e-08
2014-07-02,0.9999999437277454,2.1346179250043575e-10,2.1868261828553092e-15,5.605916098890865e-08
2014-07-03,0.9999999757355911,6.825398984771202e-10,6.109104930724341e-16,2.3581546052533155e-08
2014-07-07,0.9999998423336489,2.7080757776271232e-11,2.573395734839587e-17,1.5763925675920267e-07
2014-07-08,0.9999984235804424,3.161761869622936e-11,8.48570382847943e-15,1.5763880143402171e-06
2014-07-09,0.999999870449764,1.1444603181976155e-08,8.728650051700957e-15,1.181051762126903e-07
2014-07-10,0.9999992129663411,1.175205164953873e-10,2.2373996503652214e-15,7.869165850019679e-07
2014-07-11,0.9999998443045236,2.319257848645614e-09,3.9768324765760164e-14,1.5337593717155394e-07
2014-07-14,0.9999999512356238,1.2435947243951557e-09,2.1576760347486976e-15,4.752045145350257e-08
2014-07-15,0.9999998116800448,1.0639726853535428e-10,2.1890568612371243e-15,1.882133666566337e-07
2014-07-16,0.9999999320261873,1.7324536143067056e-09,1.6067257637460024e-16,6.624098911098333e-08
2014-07-17,0.9999835003369903,1.5317316096739305e-12,1.9862359623956707e-14,1.6499661049547318e-05
2014-07-18,0.9999993627836586,4.179621937688424e-07,1.87835943943108e-12,2.1925183545589983e-07
2014-07-21,0.9999992414971678,5.607173251064972e-09,8.653967251717033e-14,7.52895514528484e-07
2014-07-22,0.9999997022396644,4.194180446068289e-08,1.9443091008291098e-13,2.5581813167246466e-07
2014-07-23,0.9999997906570789,9.986355994226693e-09,3.178309191869131e-14,1.9935698221951083e-07
2014-07-24,0.9999997124323685,4.021063323087653e-09,3.702218029879679e-15,2.835463039129129e-07
2014-07-25,0.9999981158288862,9.703058114046607e-10,2.4474937675704942e-14,1.8832008594331664e-06
2014-07-28,0.999997264616571,2.5408249568730556e-08,1.236203291057024e-13,2.709974650322204e-06
2014-07-29,0.9997094189338185,5.902137310107274e-09,6.686008362536633e-12,0.000290575157348048
2014-07-30,0.9910135523387861,3.336336850247206e-06,7.358947744599725e-13,0.008983111323967846
2014-07-31,0.0017445472284917595,4.483178302153171e-12,7.592038232216441e-11,0.998255452690713
2014-08-01,0.0007513073731720993,1.7766767279749914e-05,1.894172633285801e-06,0.999229031687341
2014-08-04,0.001636896360368285,0.016207033213523205,3.0980108932688656e-08,0.9821560394458043
2014-08-05,0.0007354670672419092,3.715603434798287e-05,2.184122214870801e-07,0.99922715848664
2014-08-06,0.0011532242728982595,0.0030800395327631367,4.805703861345879e-06,0.9957619304904822
2014-08-07,0.0012193315591090572,0.0069352849107644065,7.488503182875876e-05,0.9917704984985604
2014-08-08,0.002143009547470818,0.903959516417472,9.53068604103632e-05,0.09380216717487266
2014-08-11,0.005117700076620396,0.985963724791248,6.857930953547278e-06,0.008911717201609276
2014-08-12,0.01048804384414491,0.9783153439485418,9.434257651443773e-07,0.011195668781309943
2014-08-13,0.014901063369456274,0.9839870333647772,5.601726360788704e-07,0.001111343092682298
2014-08-14,0.030327647159899048,0.9690177180064292,6.943048635843408e-08,0.0006545654033912343
2014-08-15,0.06275058558193972,0.9346867872453032,5.4405009393152205e-08,0.002562572767361969
2014-08-18,0.07555432366773591,0.924086894981736,1.9602053893123416e-07,0.0003585853302033636
2014-08-19,0.10140031707410904,0.898329781145743,2.8300855509091315e-08,0.00026987347891816566
2014-08-20,0.17177505163061868,0.8278147249257208,1.4282473409654171e-08,0.00041020916097309496
2014-08-21,0.31046321419156336,0.689144232595802,1.4615143117115986e-08,0.00039253859777754627
2014-08-22,0.5626605099210342,0.4354261050628763,2.1442894184779435e-08,0.0019133635733115933
2014-08-25,0.6808318018429405,0.3189354381836439,4.407311405043559e-08,0.0002327159004597841
2014-08-26,0.8507098336321879,0.14903372593221687,3.80990385811944e-09,0.0002564366253665294
2014-08-27,0.9579686201296638,0.04190214791999171,6.647759150205789e-11,0.00012923188410338737
2014-08-28,0.9997941126867957,0.00020262774720626267,1.6766152582322613e-11,3.2595492797359565e-06
2014-08-29,0.9999978895661558,1.887470637512204e-06,1.7527410929497524e-13,2.229634180374165e-07
2014-09-02,0.9999996584993497,8.269444541349926e-09,2.032581217739475e-15,3.332314489746295e-07
2014-09-03,0.9999998219455096,6.137752891371234e-10,1.9796977217688334e-15,1.774405774943789e-07
2014-09-04,0.9999996930637751,2.0636790351658196e-10,4.5073282298037576e-15,3.067295990332462e-07
2014-09-05,0.9999999576857599,1.4595326127067013e-09,3.6251360684185067e-16,4.0854593713064605e-08
2014-09-08,0.9999998460225589,7.29622760728039e-12,9.757679342305921e-18,1.5397017324113889e-07
2014-09-09,0.9999979983369509,3.315677205817331e-12,3.880308146953632e-15,2.0016600286806847e-06
2014-09-10,0.9999999085703207,4.814369239987291e-09,2.5191596745724465e-14,8.661504414966307e-08
2014-09-11,0.9999999283491005,1.5080274791764825e-10,4.042415033556866e-17,7.149983726940693e-08
2014-09-12,0.9999987863982912,4.115936256014188e-12,5.198523636347165e-16,1.2135973852234929e-06
2014-09-15,0.9999996431343515,9.623423702799866e-10,3.211007202476004e-14,3.5590326341071117e-07
2014-09-16,0.9999999738274713,9.961939688376344e-10,1.0654421794610398e-14,2.5176202130022477e-08
2014-09-17,0.9999999646006479,9.321306838291296e-11,1.4356109531289415e-15,3.5305886401302123e-08
2014-09-18,0.9999999823830877,2.602563277228717e-10,1.0649115353325133e-16,1.7356444262291868e-08
2014-09-19,0.9999996568658978,4.988829236000325e-12,6.730049540233698e-18,3.431287945204716e-07
2014-09-22,0.9999952711344064,2.520915999554984e-11,1.1676146958283795e-15,4.728840164974854e-06
2014-09-23,0.9999919784544311,7.90518700217883e-10,1.3464220874522394e-12,8.020753731391108e-06
2014-09-24,0.9999929666975687,7.439165769943453e-08,6.897958950579905e-13,6.958910521460346e-06
2014-09-25,0.9956285289407604,8.385070486129395e-12,8.086711261433846e-12,0.0043714710426302275
2014-09-26,0.9969579319590552,0.00023646126896359398,1.8095521388614665e-08,0.0028055886760401543
2014-09-29,0.9918767059518977,5.9837434482658764e-05,3.852452454078034e-09,0.008063452761470583
2014-09-30,0.919890342207075,4.394866575749529e-05,5.30823785961952e-10,0.08006570859656392
2014-10-01,0.28327196457438497,6.14492535586375e-08,7.147612644279752e-08,0.7167279025000193
2014-10-02,0.2727918939450514,0.006727475281032836,4.50424697453395e-05,0.720435588304039
2014-10-03,0.27235412470912873,0.33552596189284933,3.0111408945162774e-05,0.3920898019892303
2014-10-06,0.23204026541772885,0.26586471280784585,5.129058746265671e-07,0.5020945088687845
2014-10-07,0.0009284297831405298,0.0002461107888099956,5.1788963654903625e-06,0.9988202805319368
2014-10-08,0.0003485076857084099,0.447583297081334,3.3213079524576323e-09,0.552068191911945
2014-10-09,1.2223207688018692e-07,3.3591707924421385e-05,2.366978683182945e-10,0.9999662858234766
2014-10-10,2.447498616532189e-10,8.351504708922198e-07,1.5996272424745344e-08,0.9999991486087296
2014-10-13,3.945420365968982e-13,8.246884154427744e-10,3.7239065290165916e-07,0.9999996267843713
2014-10-14,6.856654017475401e-10,2.7893728145291938e-05,2.563087899526838e-06,0.9999695424985443
2014-10-15,4.3387229179746687e-10,1.2261027570889236e-05,2.1412805341334105e-05,0.9999663257334878
2014-10-16,5.944775001883933e-10,0.01084899432679641,0.00024353009414057725,0.9889074749848902
2014-10-17,6.194715122889118e-11,0.9372578928961427,0.00021617220159066635,0.06252593484000152
2014-10-20,2.0287458274821887e-12,0.9993742473786532,0.00010385069413570333,0.0005219019248071621
2014-10-21,1.7965299667120692e-13,0.9998726332115079,9.994841344454398e-05,2.7418374829738612e-05
2014-10-22,2.631675346521005e-13,0.9994324146433461,1.5418092329003476e-05,0.0005521672641404621
2014-10-23,7.461642763825002e-14,0.9999539219236534,3.6369811016292557e-06,4.244109550340177e-05
2014-10-24,4.192013645651974e-13,0.9999607018835679,8.536022228679254e-07,3.844451383649374e-05
2014-10-27,2.6210420742457523e-13,0.9997363372682808,1.0793521937742805e-07,0.0002635547961834328
2014-10-28,2.4678567225432065e-13,0.9999627917205831,2.7606207771450047e-07,3.6932216986836375e-05
2014-10-29,1.8359572025296994e-12,0.9996239724497721,3.225624827853552e-08,0.0003759952919715132
2014-10-30,2.1872535219290698e-13,0.9998872595916886,1.114685619610347e-07,0.0001126289392143617
2014-10-31,3.9371351886132976e-13,0.9999643586801298,1.2104389704461373e-07,3.552027579093667e-05
2014-11-03,1.9276537846316933e-11,0.9998147285886917,2.247287113488539e-08,0.0001852489195100969
2014-11-04,1.1441658791444601e-10,0.9974282574147876,3.456684827379284e-08,0.0025717079043931224
2014-11-05,4.667908959864203e-09,0.9996554153933251,1.7007795405269245e-07,0.0003444098607352549
2014-11-06,6.76584911148437e-05,0.9994098796854886,1.7326634109156037e-08,0.000522444496688123
2014-11-07,0.017936273560154942,0.9806761830797533,1.5882503892643204e-08,0.0013875274778886598
2014-11-10,0.43773885675816804,0.5615584713289616,2.8908897944107778e-08,0.0007026430038512947
2014-11-11,0.800585078949591,0.19893489669499143,3.790681569849602e-09,0.0004800205648688258
2014-11-12,0.9825153602228752,0.01721739575695024,2.6933336861090193e-09,0.00026724132720742976
2014-11-13,0.9981001355274842,0.001867648753289512,8.073269483723264e-10,3.221491208439112e-05
2014-11-14,0.9998668114277207,0.00012399799355310883,7.889821077498352e-11,9.190499810725548e-06
2014-11-17,0.9999867132710762,8.288396135842261e-06,8.327052806862045e-12,4.998324662196921e-06
2014-11-18,0.999999294612529,5.239104796692535e-07,1.7177844514080947e-13,1.8147660712486076e-07
2014-11-19,0.9999996229062873,1.6710656666799742e-09,6.3528646921778576e-15,3.754222732430157e-07
2014-11-20,0.9999998778312221,2.7034854538269626e-09,3.2048817822407365e-14,1.1946552043183854e-07
2014-11-21,0.9999999567744462,2.015228364069171e-09,1.0697760925750413e-14,4.1210306078701757e-08
2014-11-24,0.9999999528326964,4.875850431684696e-10,4.900988404166333e-16,4.667926918198412e-08
2014-11-25,0.9999999334104381,7.462898738184718e-11,1.15423613236785e-15,6.651505469726309e-08
2014-11-26,0.9999999678175305,2.666685123783464e-10,2.5657580597596834e-16,3.191609283692187e-08
2014-11-28,0.9999998737066642,1.591624718181745e-11,3.0556513327449606e-18,1.262774852644267e-07
2014-12-01,0.9999983751872162,7.123086148063005e-13,3.649237262504309e-15,1.6248116566875362e-06
2014-12-02,0.9999999633419072,3.945554831319662e-09,5.4231005764802587e-14,3.271227133327729e-08
2014-12-03,0.9999999778719941,1.4117681481712024e-10,2.764217958318375e-16,2.1986560324923485e-08
2014-12-04,0.999999938602743,1.7855795202862177e-11,3.5045086638016974e-16,6.137964416210032e-08
2014-12-05,0.9999999663414206,1.2644761193796226e-10,7.057965787081723e-17,3.353248313670849e-08
2014-12-08,0.9999908285119488,1.016049557161983e-12,8.256838239219563e-15,9.171487456648369e-06
2014-12-09,0.9991584653416347,3.652061596809595e-08,1.0891474938720096e-12,0.0008414981370283175
2014-12-10,0.6138434471144165,1.1278421138327822e-12,7.614272186048269e-11,0.3861565528081926
2014-12-11,0.5970269087903636,0.0015439991463152847,1.8403843506543395e-09,0.4014290902229735
2014-12-12,0.0022560251686849077,2.139497023408742e-09,1.0182477320471855e-08,0.9977439625095396
2014-12-15,2.543926040116524e-05,5.765244806594838e-07,2.7727099246787997e-06,0.9999712115055753
2014-12-16,1.1480030501608622e-07,6.544859183887825e-06,9.443111366195924e-05,0.9998989092269064
2014-12-17,1.5266509560528146e-07,0.8281888199664721,0.0009254574504377861,0.170885569917984
2014-12-18,1.8692876247475524e-10,0.9970866820753576,0.0022922320569819295,0.0006210856803661567
2014-12-19,1.962962096184189e-10,0.9997057455196513,0.00010184719425249959,0.00019240709002073218
2014-12-22,4.917751088885368e-10,0.9998719931999631,2.925326665609208e-06,0.00012508098182204247
2014-12-23,2.9799660990614507e-09,0.9996516557847792,6.813319439464408e-08,0.0003482731021512512
2014-12-24,5.385509813334434e-09,0.9990074156359202,2.1585896984007233e-08,0.000992557392419107
2014-12-26,7.634868230584406e-08,0.9990637066229106,4.9239936246066276e-08,0.0009361677881483398
2014-12-29,3.18125226921328e-06,0.9828129657228072,1.8200662245843703e-08,0.017183834824626414
2014-12-30,2.2103280685270963e-05,0.4894927738084619,2.373266245930325e-09,0.5104851205374606
2014-12-31,8.484609136997118e-07,0.004949934862012545,2.911198778241131e-07,0.9950489255573143
2015-01-02,1.3921783737888142e-07,0.006302472184347056,1.2828449163627193e-06,0.9936961057531055
